lesson_id,lesson_name,course_id,duration
5071,Case Study 15,881,38
5072,Case Study 19,571,79
5073,Basics 18,817,47
5074,Intro 3,415,56
5075,Intro 15,580,25
5076,Advanced 5,375,64
5077,Hands-on 7,524,41
5078,Case Study 20,751,55
5079,Hands-on 14,933,20
5080,Basics 12,559,78
5081,Intro 11,862,42
5082,Assessment Prep 6,746,85
5083,Hands-on 14,867,36
5084,Advanced 15,979,25
5085,Basics 4,584,51
5086,Advanced 10,876,66
5087,Assessment Prep 20,532,49
5088,Intro 20,855,75
5089,Hands-on 10,177,31
5090,Case Study 8,838,34
5091,Advanced 13,498,21
5092,Advanced 5,395,79
5093,Hands-on 2,898,38
5094,Intro 5,520,56
5095,Advanced 14,868,70
5096,Hands-on 18,177,87
5097,Case Study 1,747,63
5098,Case Study 7,243,87
5099,Case Study 17,707,41
5100,Assessment Prep 12,451,65
5101,Hands-on 5,855,52
5102,Intro 19,161,33
5103,Case Study 10,497,33
5104,Case Study 5,143,65
5105,Case Study 5,265,66
5106,Case Study 5,361,75
5107,Hands-on 10,750,60
5108,Assessment Prep 17,376,66
5109,Advanced 18,503,49
5110,Advanced 8,1004,34
5111,Basics 5,991,28
5112,Hands-on 4,66,30
5113,Basics 3,756,38
5114,Project 15,415,24
5115,Advanced 20,191,82
5116,Assessment Prep 16,568,35
5117,Intro 3,153,65
5118,Case Study 15,827,70
5119,Hands-on 2,347,36
5120,Advanced 18,302,82
5121,Basics 3,1003,73
5122,Advanced 4,435,58
5123,Project 4,714,88
5124,Assessment Prep 15,32,47
5125,Hands-on 11,473,64
5126,Hands-on 17,376,40
5127,Hands-on 19,539,74
5128,Hands-on 2,883,40
5129,Intro 18,747,39
5130,Basics 19,393,89
5131,Hands-on 19,665,73
5132,Intro 5,332,69
5133,Basics 2,742,42
5134,Hands-on 18,341,68
5135,Intro 8,55,89
5136,Assessment Prep 7,932,38
5137,Intro 7,645,71
5138,Intro 5,990,53
5139,Hands-on 2,1017,81
5140,Basics 6,129,50
5141,Intro 10,385,53
5142,Intro 5,830,28
5143,Advanced 2,941,58
5144,Case Study 18,677,21
5145,Hands-on 15,333,32
5146,Basics 3,177,54
5147,Assessment Prep 19,695,71
5148,Assessment Prep 3,179,87
5149,Case Study 10,444,73
5150,Advanced 6,1015,41
5151,Intro 6,529,86
5152,Case Study 9,659,32
5153,Assessment Prep 18,432,30
5154,Project 1,1023,90
5155,Project 7,224,83
5156,Project 5,562,58
5157,Basics 14,661,71
5158,Basics 5,279,22
5159,Case Study 12,967,79
5160,Intro 18,626,73
5161,Assessment Prep 1,41,41
5162,Assessment Prep 15,894,55
5163,Hands-on 17,572,34
5164,Hands-on 8,221,82
5165,Case Study 12,437,25
5166,Project 15,278,69
5167,Project 19,343,59
5168,Basics 11,667,34
5169,Assessment Prep 2,518,69
5170,Hands-on 11,450,71
5171,Project 5,712,45
5172,Advanced 9,605,46
5173,Basics 5,525,89
5174,Basics 5,917,88
5175,Assessment Prep 6,414,40
5176,Case Study 10,222,73
5177,Intro 18,858,82
5178,Advanced 17,884,72
5179,Hands-on 8,928,57
5180,Advanced 3,1002,33
5181,Case Study 18,737,44
5182,Advanced 3,396,55
5183,Advanced 11,857,79
5184,Assessment Prep 1,104,40
5185,Advanced 9,964,25
5186,Project 11,487,79
5187,Hands-on 6,1029,30
5188,Basics 19,751,81
5189,Hands-on 5,448,41
5190,Basics 18,747,38
5191,Assessment Prep 10,358,65
5192,Basics 12,464,69
5193,Project 9,32,79
5194,Project 7,1016,22
5195,Project 19,295,70
5196,Assessment Prep 4,297,63
5197,Assessment Prep 15,600,46
5198,Hands-on 11,745,51
5199,Case Study 4,822,58
5200,Assessment Prep 12,78,49
5201,Project 13,152,48
5202,Assessment Prep 10,660,20
5203,Assessment Prep 18,36,47
5204,Case Study 1,260,29
5205,Intro 17,370,85
5206,Hands-on 18,946,26
5207,Intro 9,196,36
5208,Assessment Prep 11,590,43
5209,Project 13,33,32
5210,Hands-on 4,975,31
5211,Advanced 12,644,28
5212,Hands-on 9,797,66
5213,Intro 17,755,22
5214,Case Study 8,753,51
5215,Case Study 16,879,84
5216,Basics 19,976,62
5217,Project 15,889,21
5218,Advanced 2,111,86
5219,Hands-on 18,183,54
5220,Project 5,161,65
5221,Project 20,775,55
5222,Advanced 12,544,86
5223,Assessment Prep 1,622,51
5224,Intro 4,265,35
5225,Basics 9,945,22
5226,Intro 3,267,68
5227,Basics 1,884,48
5228,Advanced 17,894,33
5229,Basics 11,667,75
5230,Basics 3,165,49
5231,Basics 3,666,47
5232,Advanced 16,309,47
5233,Assessment Prep 2,466,42
5234,Project 11,1028,78
5235,Hands-on 9,500,79
5236,Intro 11,718,87
5237,Hands-on 11,128,48
5238,Hands-on 15,727,70
5239,Advanced 18,977,40
5240,Intro 7,84,49
5241,Basics 1,867,21
5242,Intro 14,82,51
5243,Advanced 20,48,24
5244,Advanced 2,51,22
5245,Case Study 12,828,50
5246,Hands-on 10,42,56
5247,Advanced 12,82,73
5248,Basics 2,204,21
5249,Assessment Prep 7,465,35
5250,Assessment Prep 10,680,36
5251,Advanced 4,135,77
5252,Advanced 8,997,77
5253,Advanced 8,668,84
5254,Hands-on 1,276,74
5255,Basics 18,92,36
5256,Advanced 15,910,38
5257,Hands-on 10,755,90
5258,Project 16,781,78
5259,Intro 4,736,64
5260,Intro 4,868,30
5261,Project 5,616,73
5262,Intro 5,300,44
5263,Case Study 14,848,90
5264,Basics 13,297,54
5265,Case Study 18,385,72
5266,Hands-on 1,653,42
5267,Intro 2,227,33
5268,Basics 17,292,47
5269,Intro 15,142,90
5270,Intro 4,1017,54
5271,Advanced 1,243,36
5272,Advanced 7,729,55
5273,Hands-on 5,407,89
5274,Assessment Prep 20,217,25
5275,Advanced 15,946,31
5276,Advanced 11,955,59
5277,Intro 17,534,44
5278,Assessment Prep 4,1012,22
5279,Hands-on 7,502,58
5280,Hands-on 20,817,84
5281,Advanced 12,178,70
5282,Assessment Prep 8,111,55
5283,Case Study 3,724,30
5284,Advanced 7,428,34
5285,Advanced 1,709,40
5286,Advanced 19,873,37
5287,Basics 16,431,71
5288,Basics 1,704,33
5289,Basics 5,39,40
5290,Hands-on 11,43,53
5291,Hands-on 10,131,89
5292,Advanced 14,665,27
5293,Assessment Prep 1,339,35
5294,Case Study 5,137,72
5295,Project 12,962,62
5296,Advanced 6,277,30
5297,Advanced 6,837,26
5298,Hands-on 11,927,42
5299,Hands-on 15,170,73
5300,Basics 2,264,44
5301,Advanced 19,131,50
5302,Hands-on 15,287,84
5303,Intro 17,180,83
5304,Basics 17,267,33
5305,Project 4,217,24
5306,Project 19,318,30
5307,Intro 9,797,32
5308,Basics 1,605,31
5309,Case Study 11,1016,77
5310,Intro 16,590,82
5311,Assessment Prep 13,1019,25
5312,Advanced 11,420,39
5313,Project 3,239,67
5314,Hands-on 2,111,33
5315,Project 10,385,76
5316,Advanced 8,948,49
5317,Project 13,332,34
5318,Project 14,951,22
5319,Intro 14,206,58
5320,Project 4,768,34
5321,Basics 17,217,49
5322,Project 18,852,73
5323,Basics 8,390,32
5324,Assessment Prep 6,665,84
5325,Advanced 12,331,87
5326,Advanced 12,488,88
5327,Intro 16,518,88
5328,Hands-on 10,724,67
5329,Assessment Prep 9,345,88
5330,Intro 19,475,72
5331,Hands-on 20,352,50
5332,Basics 20,767,72
5333,Assessment Prep 5,481,34
5334,Intro 15,1023,85
5335,Case Study 13,860,76
5336,Hands-on 8,707,75
5337,Advanced 10,419,42
5338,Hands-on 5,234,68
5339,Project 1,396,40
5340,Project 1,412,42
5341,Advanced 17,526,66
5342,Advanced 1,1007,50
5343,Basics 15,212,45
5344,Hands-on 7,260,38
5345,Assessment Prep 19,62,75
5346,Basics 1,559,48
5347,Case Study 10,997,52
5348,Assessment Prep 14,104,76
5349,Hands-on 16,68,56
5350,Hands-on 1,163,23
5351,Intro 12,184,68
5352,Basics 20,1017,89
5353,Assessment Prep 12,464,56
5354,Assessment Prep 8,838,21
5355,Intro 15,577,85
5356,Basics 1,462,69
5357,Assessment Prep 3,787,25
5358,Intro 6,541,54
5359,Advanced 9,930,25
5360,Hands-on 7,365,45
5361,Assessment Prep 14,768,57
5362,Hands-on 13,608,31
5363,Intro 3,64,51
5364,Assessment Prep 17,724,77
5365,Intro 17,345,28
5366,Intro 11,597,51
5367,Intro 14,87,88
5368,Case Study 7,634,65
5369,Basics 3,273,59
5370,Case Study 3,506,38
5371,Hands-on 6,78,48
5372,Case Study 6,325,25
5373,Intro 14,525,30
5374,Project 7,80,83
5375,Basics 9,913,26
5376,Advanced 8,615,48
5377,Assessment Prep 2,810,85
5378,Project 13,614,66
5379,Basics 12,383,86
5380,Assessment Prep 3,537,64
5381,Advanced 17,708,83
5382,Advanced 13,538,60
5383,Intro 7,760,44
5384,Basics 3,68,78
5385,Hands-on 15,40,80
5386,Basics 19,801,49
5387,Project 19,950,21
5388,Hands-on 1,300,72
5389,Hands-on 1,706,66
5390,Hands-on 16,176,31
5391,Basics 11,663,22
5392,Case Study 12,245,56
5393,Basics 7,749,65
5394,Assessment Prep 15,394,46
5395,Hands-on 18,976,66
5396,Intro 2,585,39
5397,Hands-on 2,742,90
5398,Basics 15,875,56
5399,Project 19,200,79
5400,Assessment Prep 11,515,30
5401,Advanced 6,99,60
5402,Intro 2,525,33
5403,Advanced 13,808,25
5404,Intro 9,915,34
5405,Project 9,820,27
5406,Assessment Prep 13,181,36
5407,Case Study 12,241,24
5408,Case Study 7,298,20
5409,Hands-on 14,143,58
5410,Case Study 12,56,51
5411,Case Study 5,31,20
5412,Advanced 1,628,43
5413,Intro 3,987,37
5414,Advanced 5,634,48
5415,Case Study 6,672,82
5416,Intro 6,80,90
5417,Case Study 19,741,28
5418,Case Study 2,759,66
5419,Advanced 1,1028,68
5420,Advanced 16,813,25
5421,Case Study 18,565,29
5422,Case Study 7,710,42
5423,Assessment Prep 11,580,66
5424,Case Study 4,485,26
5425,Intro 16,982,61
5426,Assessment Prep 15,479,24
5427,Advanced 10,437,36
5428,Basics 2,435,24
5429,Assessment Prep 2,73,87
5430,Assessment Prep 1,782,59
5431,Case Study 10,501,53
5432,Project 18,64,86
5433,Assessment Prep 15,391,27
5434,Project 9,87,48
5435,Intro 12,770,36
5436,Assessment Prep 4,260,83
5437,Intro 9,272,66
5438,Hands-on 2,280,34
5439,Assessment Prep 3,409,25
5440,Project 17,517,84
5441,Case Study 12,774,66
5442,Hands-on 20,216,36
5443,Case Study 5,918,58
5444,Project 4,905,87
5445,Hands-on 19,222,83
5446,Basics 12,596,79
5447,Intro 11,234,66
5448,Intro 20,318,20
5449,Intro 13,269,25
5450,Project 13,802,24
5451,Basics 2,945,46
5452,Basics 18,139,46
5453,Basics 18,634,67
5454,Case Study 12,259,39
5455,Case Study 20,485,62
5456,Assessment Prep 6,526,31
5457,Hands-on 13,622,89
5458,Hands-on 12,86,41
5459,Case Study 17,625,89
5460,Case Study 10,981,90
5461,Intro 6,352,46
5462,Advanced 14,74,65
5463,Assessment Prep 14,285,28
5464,Case Study 6,901,37
5465,Advanced 16,130,30
5466,Intro 4,424,41
5467,Intro 7,53,50
5468,Hands-on 9,984,46
5469,Intro 1,519,32
5470,Basics 7,159,74
5471,Assessment Prep 4,273,81
5472,Basics 15,559,80
5473,Assessment Prep 5,338,81
5474,Case Study 11,410,55
5475,Basics 16,562,44
5476,Case Study 3,58,59
5477,Assessment Prep 13,67,37
5478,Assessment Prep 6,826,55
5479,Assessment Prep 15,789,40
5480,Intro 6,463,40
5481,Assessment Prep 5,535,57
5482,Intro 13,306,84
5483,Intro 14,199,46
5484,Project 1,962,26
5485,Hands-on 11,81,47
5486,Case Study 17,832,61
5487,Intro 13,965,74
5488,Case Study 20,169,41
5489,Case Study 2,917,25
5490,Assessment Prep 10,232,81
5491,Project 7,268,47
5492,Assessment Prep 3,321,30
5493,Advanced 16,573,46
5494,Project 12,919,39
5495,Project 20,406,36
5496,Intro 10,181,38
5497,Basics 8,644,83
5498,Advanced 14,283,55
5499,Case Study 16,530,69
5500,Case Study 3,124,24
5501,Hands-on 6,346,90
5502,Assessment Prep 9,77,53
5503,Project 11,701,41
5504,Advanced 9,142,67
5505,Advanced 8,581,28
5506,Assessment Prep 19,199,36
5507,Intro 12,98,57
5508,Hands-on 5,487,79
5509,Advanced 13,788,82
5510,Basics 8,830,46
5511,Assessment Prep 1,211,68
5512,Project 18,771,83
5513,Hands-on 16,242,61
5514,Hands-on 11,732,36
5515,Project 12,353,68
5516,Case Study 3,453,64
5517,Hands-on 5,272,80
5518,Assessment Prep 10,451,46
5519,Advanced 1,253,54
5520,Advanced 1,383,27
5521,Project 2,418,66
5522,Intro 6,137,82
5523,Hands-on 8,45,67
5524,Intro 8,283,41
5525,Basics 5,791,36
5526,Intro 1,987,68
5527,Project 11,419,29
5528,Assessment Prep 8,468,48
5529,Project 2,221,48
5530,Advanced 13,890,49
5531,Case Study 18,922,77
5532,Advanced 6,504,69
5533,Case Study 3,420,34
5534,Project 10,197,28
5535,Basics 9,392,36
5536,Intro 5,67,50
5537,Project 8,742,71
5538,Hands-on 10,634,46
5539,Hands-on 20,639,33
5540,Basics 15,662,55
5541,Hands-on 12,927,69
5542,Case Study 8,836,47
5543,Advanced 8,146,73
5544,Advanced 3,603,61
5545,Project 13,1030,83
5546,Advanced 15,908,85
5547,Assessment Prep 17,898,59
5548,Basics 17,858,63
5549,Project 2,549,64
5550,Case Study 13,899,34
5551,Assessment Prep 8,46,24
5552,Basics 1,392,58
5553,Intro 19,859,59
5554,Basics 10,841,47
5555,Assessment Prep 1,460,50
5556,Hands-on 10,911,32
5557,Hands-on 20,862,61
5558,Project 18,590,78
5559,Project 7,55,59
5560,Hands-on 1,48,61
5561,Basics 5,947,35
5562,Hands-on 7,804,60
5563,Intro 15,91,26
5564,Advanced 6,111,52
5565,Advanced 2,866,31
5566,Project 3,978,25
5567,Case Study 16,999,40
5568,Project 9,823,29
5569,Intro 2,783,50
5570,Case Study 7,330,54
5571,Case Study 13,1014,85
5572,Basics 15,145,67
5573,Advanced 15,438,73
5574,Basics 13,1013,84
5575,Basics 4,44,46
5576,Assessment Prep 11,271,79
5577,Assessment Prep 8,469,87
5578,Project 19,251,31
5579,Project 13,221,42
5580,Intro 3,777,73
5581,Case Study 13,749,90
5582,Intro 3,191,58
5583,Project 2,220,26
5584,Intro 11,487,64
5585,Advanced 3,1006,69
5586,Assessment Prep 17,325,82
5587,Basics 15,813,50
5588,Advanced 4,606,40
5589,Intro 19,852,53
5590,Basics 14,677,86
5591,Assessment Prep 19,422,43
5592,Intro 14,720,69
5593,Intro 9,229,80
5594,Advanced 19,391,82
5595,Project 4,608,81
5596,Advanced 1,181,87
5597,Case Study 2,574,49
5598,Case Study 6,244,42
5599,Case Study 15,36,35
5600,Intro 11,1028,49
5601,Project 6,299,58
5602,Advanced 6,948,62
5603,Intro 2,433,28
5604,Advanced 2,608,32
5605,Intro 1,161,34
5606,Intro 10,338,30
5607,Intro 6,389,63
5608,Hands-on 10,329,32
5609,Intro 19,893,23
5610,Project 11,695,40
5611,Project 1,982,69
5612,Assessment Prep 16,1002,29
5613,Case Study 4,981,62
5614,Intro 11,89,77
5615,Assessment Prep 19,740,32
5616,Hands-on 16,700,26
5617,Advanced 1,261,58
5618,Case Study 15,36,47
5619,Case Study 17,519,41
5620,Project 13,473,56
5621,Advanced 18,746,81
5622,Intro 17,561,64
5623,Case Study 11,388,67
5624,Project 13,107,71
5625,Case Study 17,623,34
5626,Intro 17,493,26
5627,Intro 3,433,20
5628,Hands-on 2,317,43
5629,Basics 8,698,45
5630,Hands-on 10,476,67
5631,Project 20,718,57
5632,Case Study 19,60,80
5633,Basics 12,943,26
5634,Intro 17,256,62
5635,Intro 16,588,90
5636,Assessment Prep 2,69,38
5637,Advanced 2,405,82
5638,Basics 7,544,71
5639,Intro 18,515,41
5640,Hands-on 9,602,67
5641,Hands-on 16,124,39
5642,Basics 14,663,56
5643,Advanced 12,455,42
5644,Hands-on 15,968,38
5645,Project 8,504,60
5646,Project 16,116,90
5647,Intro 1,754,70
5648,Hands-on 10,134,57
5649,Hands-on 8,254,58
5650,Project 9,144,76
5651,Advanced 19,909,83
5652,Case Study 11,641,68
5653,Project 4,332,48
5654,Advanced 4,203,34
5655,Basics 5,146,72
5656,Project 18,169,79
5657,Hands-on 12,720,60
5658,Hands-on 8,174,35
5659,Case Study 15,895,69
5660,Case Study 8,687,65
5661,Assessment Prep 1,428,29
5662,Hands-on 1,357,29
5663,Project 7,931,56
5664,Assessment Prep 16,118,84
5665,Hands-on 14,543,45
5666,Intro 1,727,86
5667,Hands-on 18,456,90
5668,Basics 13,679,32
5669,Basics 12,381,86
5670,Hands-on 6,382,73
5671,Assessment Prep 8,44,26
5672,Project 4,143,23
5673,Case Study 7,67,80
5674,Basics 7,1010,87
5675,Assessment Prep 8,874,69
5676,Intro 11,470,40
5677,Intro 9,777,47
5678,Hands-on 3,729,25
5679,Basics 8,629,20
5680,Advanced 12,203,83
5681,Hands-on 11,220,32
5682,Advanced 13,391,85
5683,Advanced 14,362,37
5684,Advanced 18,580,31
5685,Assessment Prep 5,392,58
5686,Intro 20,238,31
5687,Assessment Prep 6,191,50
5688,Hands-on 20,570,38
5689,Basics 19,836,27
5690,Basics 12,877,62
5691,Project 17,33,69
5692,Basics 17,138,60
5693,Advanced 10,696,49
5694,Assessment Prep 2,683,72
5695,Intro 16,582,47
5696,Project 12,538,48
5697,Basics 15,672,66
5698,Intro 5,733,44
5699,Hands-on 9,209,63
5700,Hands-on 19,1006,54
5701,Case Study 3,584,23
5702,Hands-on 11,457,79
5703,Hands-on 5,803,73
5704,Basics 16,402,77
5705,Case Study 19,874,27
5706,Project 12,738,84
5707,Advanced 20,743,52
5708,Hands-on 15,286,87
5709,Hands-on 18,303,72
5710,Advanced 5,460,34
5711,Hands-on 14,569,42
5712,Assessment Prep 9,614,82
5713,Intro 1,461,80
5714,Case Study 15,429,80
5715,Basics 5,202,65
5716,Hands-on 3,366,42
5717,Intro 18,79,27
5718,Intro 6,447,51
5719,Assessment Prep 9,631,34
5720,Hands-on 17,734,53
5721,Advanced 6,462,38
5722,Assessment Prep 2,852,26
5723,Advanced 6,218,28
5724,Project 19,649,84
5725,Assessment Prep 4,208,86
5726,Project 4,181,47
5727,Assessment Prep 1,532,34
5728,Hands-on 6,339,21
5729,Intro 6,377,53
5730,Assessment Prep 16,879,60
5731,Project 8,102,34
5732,Advanced 19,751,72
5733,Advanced 12,543,44
5734,Case Study 19,315,22
5735,Case Study 17,693,64
5736,Project 4,223,30
5737,Assessment Prep 17,184,54
5738,Intro 8,587,82
5739,Assessment Prep 6,174,29
5740,Basics 16,65,84
5741,Basics 4,65,90
5742,Hands-on 4,237,70
5743,Intro 12,60,27
5744,Intro 9,638,56
5745,Intro 12,828,64
5746,Assessment Prep 19,851,59
5747,Advanced 9,287,90
5748,Hands-on 11,492,65
5749,Basics 10,331,30
5750,Advanced 2,956,61
5751,Assessment Prep 12,816,23
5752,Hands-on 10,705,81
5753,Project 6,901,20
5754,Case Study 7,57,72
5755,Assessment Prep 11,235,22
5756,Intro 16,178,70
5757,Assessment Prep 20,734,86
5758,Project 17,534,42
5759,Advanced 10,592,25
5760,Case Study 18,410,57
5761,Project 18,391,60
5762,Advanced 10,1014,83
5763,Basics 9,806,34
5764,Project 17,653,51
5765,Basics 14,936,51
5766,Intro 7,364,83
5767,Intro 15,219,62
5768,Advanced 2,453,62
5769,Hands-on 20,93,59
5770,Basics 13,770,76
5771,Hands-on 8,311,42
5772,Hands-on 16,807,75
5773,Assessment Prep 5,767,69
5774,Basics 4,57,59
5775,Assessment Prep 11,806,65
5776,Project 10,36,22
5777,Project 15,177,56
5778,Intro 12,965,83
5779,Assessment Prep 16,848,66
5780,Advanced 17,368,41
5781,Advanced 8,747,84
5782,Advanced 10,859,57
5783,Hands-on 5,493,61
5784,Hands-on 4,738,20
5785,Assessment Prep 14,385,46
5786,Advanced 19,36,38
5787,Hands-on 7,466,83
5788,Assessment Prep 9,358,22
5789,Case Study 6,61,48
5790,Hands-on 8,1010,82
5791,Assessment Prep 3,932,37
5792,Intro 13,182,78
5793,Hands-on 18,34,78
5794,Basics 17,828,84
5795,Project 5,532,37
5796,Basics 11,764,47
5797,Basics 3,187,20
5798,Advanced 20,863,65
5799,Case Study 19,67,30
5800,Project 20,944,80
5801,Case Study 10,88,84
5802,Advanced 3,748,52
5803,Project 20,205,22
5804,Advanced 15,1009,75
5805,Project 5,368,73
5806,Intro 2,440,62
5807,Advanced 14,743,70
5808,Basics 13,502,63
5809,Case Study 16,289,37
5810,Assessment Prep 5,747,22
5811,Project 9,326,32
5812,Intro 9,644,85
5813,Assessment Prep 9,137,70
5814,Assessment Prep 2,207,50
5815,Basics 12,54,31
5816,Basics 15,810,28
5817,Hands-on 4,904,61
5818,Basics 16,560,76
5819,Assessment Prep 18,673,25
5820,Case Study 7,835,58
5821,Hands-on 15,324,52
5822,Advanced 3,97,78
5823,Basics 14,870,68
5824,Case Study 1,129,64
5825,Basics 20,199,81
5826,Advanced 13,339,42
5827,Advanced 7,476,75
5828,Project 14,279,38
5829,Hands-on 12,183,22
5830,Intro 17,967,71
5831,Basics 1,667,27
5832,Advanced 20,717,81
5833,Basics 20,891,72
5834,Intro 2,239,78
5835,Intro 5,148,43
5836,Hands-on 17,593,67
5837,Assessment Prep 9,347,72
5838,Advanced 13,511,33
5839,Basics 17,736,52
5840,Hands-on 7,147,22
5841,Basics 19,89,41
5842,Case Study 5,971,55
5843,Intro 20,773,63
5844,Hands-on 5,153,50
5845,Hands-on 13,127,81
5846,Intro 9,362,90
5847,Assessment Prep 10,221,85
5848,Case Study 8,843,47
5849,Hands-on 16,372,50
5850,Project 2,358,20
5851,Case Study 3,62,82
5852,Case Study 1,929,85
5853,Intro 13,873,41
5854,Assessment Prep 15,592,54
5855,Intro 18,857,58
5856,Hands-on 16,759,89
5857,Project 17,357,64
5858,Project 2,154,25
5859,Advanced 19,876,58
5860,Intro 1,741,45
5861,Hands-on 15,657,83
5862,Project 5,66,32
5863,Case Study 20,851,72
5864,Project 16,959,37
5865,Case Study 16,165,85
5866,Intro 13,514,64
5867,Advanced 18,307,45
5868,Intro 5,278,55
5869,Assessment Prep 7,948,75
5870,Intro 4,455,22
5871,Assessment Prep 6,1017,20
5872,Intro 6,797,80
5873,Hands-on 5,239,33
5874,Basics 5,1025,39
5875,Advanced 14,642,78
5876,Hands-on 18,562,58
5877,Advanced 7,980,79
5878,Basics 15,322,51
5879,Intro 5,891,53
5880,Case Study 16,477,39
5881,Assessment Prep 12,805,50
5882,Advanced 15,274,76
5883,Assessment Prep 13,272,78
5884,Advanced 11,308,60
5885,Project 5,541,79
5886,Project 10,864,28
5887,Assessment Prep 20,62,77
5888,Basics 15,566,50
5889,Intro 19,75,20
5890,Hands-on 16,982,58
5891,Basics 11,652,75
5892,Advanced 15,675,51
5893,Assessment Prep 14,824,87
5894,Basics 20,461,29
5895,Case Study 6,637,23
5896,Project 10,501,55
5897,Assessment Prep 8,744,21
5898,Case Study 1,234,44
5899,Intro 2,713,63
5900,Basics 19,934,44
5901,Advanced 18,842,68
5902,Project 12,640,79
5903,Case Study 20,983,78
5904,Project 14,666,86
5905,Basics 14,253,28
5906,Basics 12,554,73
5907,Project 19,884,84
5908,Advanced 8,734,81
5909,Advanced 1,960,30
5910,Hands-on 7,974,56
5911,Project 12,904,29
5912,Case Study 12,336,48
5913,Hands-on 18,753,65
5914,Advanced 16,399,85
5915,Hands-on 4,253,81
5916,Assessment Prep 1,755,82
5917,Advanced 7,159,88
5918,Advanced 12,371,44
5919,Assessment Prep 13,497,79
5920,Case Study 11,876,22
5921,Hands-on 14,111,54
5922,Basics 4,369,49
5923,Intro 3,216,22
5924,Case Study 18,484,24
5925,Hands-on 12,49,51
5926,Advanced 16,96,53
5927,Project 1,211,88
5928,Assessment Prep 20,447,76
5929,Hands-on 16,453,49
5930,Case Study 9,540,22
5931,Advanced 14,192,26
5932,Advanced 15,508,41
5933,Project 14,447,28
5934,Advanced 8,786,49
5935,Advanced 18,897,63
5936,Assessment Prep 5,466,59
5937,Case Study 11,694,78
5938,Advanced 15,695,26
5939,Advanced 6,946,64
5940,Advanced 4,717,45
5941,Advanced 10,864,64
5942,Hands-on 1,911,74
5943,Case Study 12,215,25
5944,Project 3,271,57
5945,Project 14,1010,63
5946,Hands-on 11,1019,32
5947,Basics 5,212,78
5948,Assessment Prep 17,185,60
5949,Intro 16,80,59
5950,Intro 18,233,86
5951,Case Study 1,361,60
5952,Hands-on 19,423,24
5953,Hands-on 9,425,45
5954,Intro 19,339,74
5955,Assessment Prep 12,669,81
5956,Project 7,193,87
5957,Project 14,738,67
5958,Advanced 4,965,77
5959,Assessment Prep 16,258,82
5960,Basics 14,570,74
5961,Project 7,495,23
5962,Case Study 16,403,75
5963,Hands-on 16,632,86
5964,Hands-on 19,263,61
5965,Advanced 7,719,23
5966,Project 19,486,63
5967,Case Study 4,1011,65
5968,Assessment Prep 18,808,35
5969,Case Study 20,185,85
5970,Intro 4,630,50
5971,Project 10,1020,83
5972,Advanced 1,544,41
5973,Case Study 7,270,50
5974,Assessment Prep 12,672,63
5975,Advanced 5,694,62
5976,Assessment Prep 5,531,68
5977,Hands-on 20,420,65
5978,Assessment Prep 19,957,53
5979,Basics 4,887,62
5980,Intro 14,924,72
5981,Assessment Prep 10,72,77
5982,Intro 19,912,35
5983,Hands-on 13,341,30
5984,Advanced 17,189,66
5985,Project 10,845,41
5986,Assessment Prep 13,176,21
5987,Intro 4,183,69
5988,Project 11,158,52
5989,Assessment Prep 13,779,72
5990,Case Study 7,456,56
5991,Assessment Prep 3,358,75
5992,Case Study 19,209,45
5993,Assessment Prep 6,1024,35
5994,Hands-on 16,307,33
5995,Project 6,610,89
5996,Case Study 6,858,89
5997,Advanced 11,323,74
5998,Advanced 13,113,21
5999,Basics 12,370,30
6000,Intro 14,565,82
6001,Assessment Prep 4,437,30
6002,Hands-on 14,326,52
6003,Project 8,802,27
6004,Case Study 14,933,52
6005,Hands-on 11,102,79
6006,Project 7,930,70
6007,Project 5,960,82
6008,Project 10,834,50
6009,Assessment Prep 7,169,88
6010,Case Study 15,480,32
6011,Case Study 18,765,55
6012,Advanced 11,419,41
6013,Hands-on 8,271,24
6014,Intro 8,814,32
6015,Project 16,236,72
6016,Hands-on 10,498,65
6017,Assessment Prep 9,875,32
6018,Hands-on 2,453,22
6019,Project 2,704,32
6020,Basics 4,943,43
6021,Assessment Prep 1,377,82
6022,Project 18,265,22
6023,Hands-on 3,150,22
6024,Basics 5,207,70
6025,Assessment Prep 14,80,30
6026,Case Study 5,581,66
6027,Hands-on 8,684,41
6028,Case Study 1,808,54
6029,Intro 5,441,50
6030,Advanced 16,633,88
